QSPRID	O00222_imputed_Label	O15303_imputed_Label	P41594_imputed_Label	Q13255_imputed_Label	Q14416_imputed_Label	Q14831_imputed_Label	Q14832_imputed_Label	Q14833_imputed_Label	O00222_imputed_Prediction	O15303_imputed_Prediction	P41594_imputed_Prediction	Q13255_imputed_Prediction	Q14416_imputed_Prediction	Q14831_imputed_Prediction	Q14832_imputed_Prediction	Q14833_imputed_Prediction	Fold
tutorial_data_529	5.071	4.955	7.11	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.618	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4346	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.521	5.071	5.145	6.771	6.286	6.825	4.752	6.044	5.94	0.0
tutorial_data_2632	5.071	4.955	6.461	6.286	7.431	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.627	4.752	6.044	5.834	0.0
tutorial_data_5324	5.071	4.955	6.461	6.286	6.84	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.284	4.752	6.044	5.834	0.0
tutorial_data_4297	5.071	4.955	5.72	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.102	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4663	5.071	4.955	5.4	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.06	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_7031	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.89	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.046	0.0
tutorial_data_4157	5.071	4.955	7.002	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.962	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_7276	5.071	4.955	6.22	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.878	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6122	5.071	4.955	6.461	6.286	6.72	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.262	4.752	5.835	5.834	0.0
tutorial_data_6682	5.071	4.955	7.28	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.997	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6654	5.071	4.955	6.461	6.6	6.825	4.752	6.044	5.834	5.071	5.145	6.761	6.286	6.825	4.752	6.044	6.112	0.0
tutorial_data_148	5.071	4.955	5.523	6.02	6.825	4.752	6.044	5.834	5.071	4.955	5.711	7.506	6.825	4.752	6.044	5.834	0.0
tutorial_data_2913	5.071	4.955	6.461	6.286	6.86	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.066	4.752	5.531	5.834	0.0
tutorial_data_7435	5.071	4.955	7.46	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.529	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_1767	5.071	4.955	7.72	7.04	6.825	4.752	6.044	5.834	5.071	4.955	5.282	7.145	6.825	4.752	6.044	5.834	0.0
tutorial_data_1073	5.071	4.955	6.461	6.286	8.1	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.75	4.752	6.044	5.834	0.0
tutorial_data_6874	5.071	4.955	6.461	6.286	5.18	4.752	6.044	5.834	4.961	4.869	6.074	5.78	5.907	4.706	5.093	5.882	0.0
tutorial_data_4007	5.071	4.955	6.461	6.286	8.42	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.254	4.752	6.044	5.834	0.0
tutorial_data_6378	5.071	4.98	6.461	6.286	7.006	4.752	7.247	5.834	5.115	5.077	6.113	6.071	6.32	4.512	5.932	5.821	0.0
tutorial_data_4290	5.071	4.955	6.0	9.152	6.825	4.752	6.044	5.834	5.071	4.955	5.595	8.302	6.825	4.752	6.044	5.834	0.0
tutorial_data_130	5.071	4.955	5.523	7.79	6.825	4.752	6.044	5.834	5.071	4.955	5.523	7.462	6.825	4.752	6.044	5.834	0.0
tutorial_data_3906	5.071	4.955	5.21	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.968	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4828	5.071	4.955	6.89	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.911	5.829	6.825	4.752	6.044	5.834	0.0
tutorial_data_5284	5.071	4.955	6.461	6.286	6.76	4.752	6.044	5.834	5.071	4.955	6.849	6.286	6.996	4.752	6.044	5.834	0.0
tutorial_data_2921	5.071	4.955	6.461	6.286	8.3	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.144	4.752	6.044	5.834	0.0
tutorial_data_203	5.071	4.955	8.85	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.674	5.829	6.825	4.752	6.044	5.834	0.0
tutorial_data_7876	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.481	5.071	5.145	7.351	5.829	6.825	4.752	6.044	6.278	0.0
tutorial_data_6239	6.01	5.54	6.461	6.286	6.825	4.0	6.044	6.4	4.875	4.826	6.461	6.286	6.825	4.333	6.044	5.612	0.0
tutorial_data_4190	5.071	4.955	6.62	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.206	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_7205	5.071	4.955	6.49	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.39	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_2582	5.071	4.955	8.197	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.697	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_7522	5.071	4.955	7.66	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.948	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_5330	5.071	4.955	6.461	6.286	6.83	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.012	4.752	6.044	5.834	0.0
tutorial_data_4802	5.071	4.955	7.282	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.191	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_1454	5.071	4.955	5.0	8.521	6.825	4.752	6.044	5.834	5.071	4.955	5.877	8.424	6.825	4.752	6.044	5.834	0.0
tutorial_data_236	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	5.145	6.265	6.286	6.825	4.752	6.044	6.278	0.0
tutorial_data_124	5.071	4.955	6.24	6.286	6.825	4.752	6.044	5.834	5.071	4.955	8.287	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6094	5.071	4.955	6.461	6.286	6.93	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.992	4.752	5.626	5.834	0.0
tutorial_data_5835	5.071	4.955	5.33	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.236	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6872	5.071	4.955	6.58	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.096	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_1507	5.071	4.955	5.921	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.776	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_3984	5.071	4.955	6.461	6.286	7.725	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.738	4.752	6.044	5.834	0.0
tutorial_data_5613	5.071	4.955	6.7	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.221	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_2505	5.071	4.955	5.3	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.59	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4038	5.071	4.955	6.461	6.286	7.13	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.578	4.752	6.044	5.834	0.0
tutorial_data_3325	5.071	4.955	7.38	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.55	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6553	5.071	4.955	6.19	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.082	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4662	5.071	4.955	4.8	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.06	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_2434	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.992	5.829	6.825	4.752	6.044	5.834	0.0
tutorial_data_3335	5.071	4.955	6.461	6.521	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.83	6.825	4.752	6.044	5.834	0.0
tutorial_data_3439	5.071	4.955	5.0	6.21	6.825	4.752	6.044	5.834	4.961	4.869	5.877	6.958	6.364	4.706	5.74	5.467	0.0
tutorial_data_7647	5.071	4.955	8.66	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.873	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4482	5.071	4.955	4.523	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.812	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_2099	5.071	4.955	6.95	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.736	6.286	6.826	4.752	5.835	5.834	0.0
tutorial_data_708	5.071	4.955	7.66	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.612	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_5651	5.071	4.955	6.461	6.286	7.8	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.823	4.752	6.045	5.834	0.0
tutorial_data_4111	5.071	4.955	6.02	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.946	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6849	5.071	4.955	6.24	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.98	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_7477	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.092	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6552	5.071	4.955	6.69	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.002	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_2930	5.071	4.955	6.461	6.286	7.72	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.294	4.752	6.044	5.834	0.0
tutorial_data_4812	5.071	4.955	6.512	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.765	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4288	5.071	4.955	5.523	8.51	6.825	4.752	6.044	5.834	5.071	4.955	5.523	6.85	6.825	4.752	6.044	5.834	0.0
tutorial_data_5662	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.19	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.416	0.0
tutorial_data_6135	5.071	4.955	6.461	6.286	7.37	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.106	4.752	5.835	5.834	0.0
tutorial_data_4932	5.071	4.955	5.48	6.286	6.825	4.752	6.044	5.834	5.071	4.955	4.84	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_1352	5.071	4.955	6.461	6.286	5.87	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.337	4.752	6.044	5.834	0.0
tutorial_data_5104	5.071	4.955	6.05	4.301	6.825	4.752	6.044	5.834	5.071	4.955	7.55	5.125	6.825	4.752	6.044	5.834	0.0
tutorial_data_5646	5.071	4.955	7.8	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.03	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6256	5.68	5.5	6.461	6.286	6.825	4.0	6.044	6.24	5.56	5.109	6.461	6.286	6.238	4.234	6.044	5.871	0.0
tutorial_data_2004	5.071	4.955	6.461	6.68	6.825	4.752	6.044	5.834	5.071	4.955	6.205	6.233	6.825	4.752	6.044	5.834	0.0
tutorial_data_4795	5.071	4.955	6.79	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.658	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4276	5.071	4.955	6.461	8.01	6.825	4.752	6.044	5.834	5.071	4.955	6.461	8.301	6.825	4.752	6.044	5.834	0.0
tutorial_data_1125	5.071	4.955	7.425	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.417	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_5273	5.071	4.523	4.523	6.286	5.89	4.752	4.523	4.523	5.071	4.869	6.074	6.286	6.86	4.752	5.74	5.572	0.0
tutorial_data_2726	5.071	4.955	6.461	6.286	8.0	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.894	4.752	6.044	5.834	0.0
tutorial_data_4020	5.071	4.955	6.461	6.286	8.7	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.328	4.752	6.044	5.834	0.0
tutorial_data_6562	5.071	4.955	5.76	6.286	6.825	4.752	6.044	5.834	5.057	4.964	6.01	6.029	6.46	4.802	5.835	5.667	0.0
tutorial_data_363	5.071	4.955	6.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.776	7.37	6.825	4.752	6.044	5.834	0.0
tutorial_data_259	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.16	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.725	0.0
tutorial_data_4759	5.071	4.955	7.04	5.0	6.825	4.752	6.044	5.834	5.071	4.955	7.592	5.794	6.825	4.752	6.044	5.834	0.0
tutorial_data_6868	5.071	4.955	4.46	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.096	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_7591	5.071	4.955	6.45	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.286	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_5661	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.17	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.444	0.0
tutorial_data_6377	5.071	4.955	6.461	6.286	5.95	4.752	5.97	5.834	5.071	4.955	6.461	6.286	7.434	4.752	7.199	5.834	0.0
tutorial_data_1684	4.523	4.955	4.523	4.523	4.523	4.752	4.523	4.523	5.071	5.145	6.843	6.286	6.826	4.752	5.835	6.274	0.0
tutorial_data_3833	5.071	4.955	6.461	6.286	6.64	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.862	4.752	6.044	5.834	0.0
tutorial_data_5222	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.602	5.071	5.145	6.461	6.286	6.825	4.752	6.044	6.261	0.0
tutorial_data_7335	5.071	4.955	5.221	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.468	6.286	6.825	4.752	6.044	7.013	0.0
tutorial_data_4310	5.071	4.955	6.461	7.081	6.825	4.752	6.044	5.834	5.071	4.955	6.205	6.233	6.825	4.752	6.044	5.834	0.0
tutorial_data_5124	5.071	4.955	6.561	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.263	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6938	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.418	5.071	5.145	6.757	6.286	6.825	4.752	6.044	6.781	0.0
tutorial_data_4768	5.071	4.955	7.4	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.551	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6527	5.071	4.955	7.1	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.082	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4597	5.071	4.955	7.8	6.286	6.825	4.752	6.044	5.834	5.071	4.955	8.12	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6399	5.071	4.955	6.461	7.96	6.825	4.752	6.044	5.834	5.071	5.145	6.261	6.093	6.326	4.752	5.54	6.274	0.0
tutorial_data_5155	5.071	4.955	4.602	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.21	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_731	5.071	4.955	7.92	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.594	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_2313	5.071	4.955	6.005	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.91	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_1715	5.071	4.955	7.25	5.73	6.825	4.752	6.044	5.834	5.071	4.955	7.386	5.855	6.825	4.752	6.044	5.834	0.0
tutorial_data_757	5.071	4.955	7.82	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.576	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_5726	5.071	4.955	6.66	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.552	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_2591	5.071	4.955	7.385	6.27	6.825	4.752	6.044	5.834	5.071	4.955	8.392	6.242	6.825	4.752	6.044	5.834	0.0
tutorial_data_6293	5.071	4.955	6.461	6.286	6.83	4.752	7.08	5.834	5.071	4.955	6.849	6.286	6.877	4.752	6.552	5.834	0.0
tutorial_data_1949	5.071	4.955	6.461	6.286	6.94	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.797	4.752	6.044	5.834	0.0
tutorial_data_4575	5.071	4.955	8.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	8.383	5.933	6.825	4.752	6.044	5.834	0.0
tutorial_data_923	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	5.145	6.751	6.286	6.825	4.752	6.044	6.274	0.0
tutorial_data_2765	5.071	4.955	6.461	6.286	7.44	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.53	4.752	6.044	5.834	0.0
tutorial_data_5538	5.071	4.955	6.461	6.286	7.89	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.823	4.752	6.045	5.834	0.0
tutorial_data_3938	5.071	4.955	6.461	6.286	7.69	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.844	4.752	6.044	5.834	0.0
tutorial_data_1888	5.071	4.955	6.461	6.286	7.76	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.852	4.752	6.044	5.834	0.0
tutorial_data_6255	3.292	4.955	6.461	6.286	6.825	4.752	6.044	3.674	4.706	4.752	6.169	6.286	6.238	4.188	6.044	5.403	0.0
tutorial_data_5753	5.071	4.955	6.461	6.286	7.34	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.884	4.752	6.044	5.834	0.0
tutorial_data_4459	5.071	4.955	6.34	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.539	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4368	5.071	4.955	5.64	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.63	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6088	5.071	4.955	6.461	6.286	7.42	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.914	4.752	5.835	5.834	0.0
tutorial_data_2416	5.071	4.955	6.748	6.286	6.825	4.752	6.044	5.834	5.057	4.955	7.182	6.029	6.46	4.802	5.835	5.667	0.0
tutorial_data_4312	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.031	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_1515	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.0	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.317	0.0
tutorial_data_4806	5.071	4.955	7.795	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.481	6.286	6.826	4.752	5.835	5.834	0.0
tutorial_data_6956	5.071	4.955	4.5	6.286	6.825	4.752	6.044	5.834	5.071	5.145	6.557	6.286	6.82	4.752	6.044	6.278	0.0
tutorial_data_3950	5.071	4.955	6.461	6.286	7.34	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.618	4.752	6.044	5.834	0.0
tutorial_data_6201	6.77	4.955	5.09	5.14	7.874	6.0	8.28	4.66	5.54	4.955	4.985	4.962	6.255	4.683	5.776	5.344	0.0
tutorial_data_1934	5.071	4.955	6.461	6.286	5.64	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.014	4.752	6.044	5.834	0.0
tutorial_data_3183	5.071	4.955	6.461	6.286	7.587	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.766	4.752	6.044	5.834	0.0
tutorial_data_1463	5.071	4.955	6.461	6.2	6.825	4.752	6.044	5.834	5.071	4.955	6.461	5.96	6.825	4.752	6.044	5.834	0.0
tutorial_data_4249	5.071	4.955	8.28	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.944	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_15	5.071	4.955	5.523	8.721	6.825	4.752	6.044	5.834	5.071	4.955	6.162	7.775	6.825	4.752	6.044	5.834	0.0
tutorial_data_2957	5.071	4.955	6.461	8.3	6.825	4.752	6.044	5.834	5.071	4.955	5.877	8.334	6.825	4.752	6.044	5.834	0.0
tutorial_data_7718	5.071	4.955	6.461	7.24	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.904	6.825	4.752	6.044	5.834	0.0
tutorial_data_781	5.071	4.955	7.82	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.782	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_5773	5.071	4.955	6.461	5.28	6.825	4.752	6.044	5.834	5.071	4.955	6.461	5.728	6.825	4.752	6.044	5.834	0.0
tutorial_data_5043	5.071	4.955	6.431	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.69	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_5675	5.071	4.955	6.28	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.986	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6631	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.0	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.126	0.0
tutorial_data_2555	5.071	4.955	6.461	6.5	6.825	4.752	6.044	5.834	5.071	4.955	6.849	6.254	6.825	4.752	6.044	6.125	0.0
tutorial_data_4230	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.82	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.35	0.0
tutorial_data_7334	5.071	4.955	5.06	6.286	6.825	4.752	6.044	5.834	5.071	5.145	5.468	6.286	6.825	4.752	6.044	6.274	0.0
tutorial_data_964	5.071	4.955	6.461	6.286	8.02	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.614	4.752	6.044	5.834	0.0
tutorial_data_6069	5.071	4.955	6.461	6.0	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.12	6.825	4.752	6.044	5.834	0.0
tutorial_data_6709	5.071	4.955	6.5	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.438	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4599	5.071	4.955	8.9	6.286	6.825	4.752	6.044	5.834	5.071	4.955	8.3	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_3815	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	5.145	6.507	6.286	6.825	4.752	6.044	6.278	0.0
tutorial_data_3059	5.071	4.955	6.341	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.763	6.029	6.825	4.752	6.044	5.834	0.0
tutorial_data_6862	5.071	4.955	5.822	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.731	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_1904	5.071	4.955	5.68	7.31	6.825	4.752	6.044	5.834	5.071	4.955	5.573	8.426	6.46	4.802	6.044	5.667	0.0
tutorial_data_4004	5.071	4.955	6.461	6.286	8.74	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.448	4.752	6.044	5.834	0.0
tutorial_data_3774	5.071	4.955	7.27	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.063	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4200	5.071	4.955	7.291	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.656	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_7663	5.071	4.955	6.51	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.244	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4801	5.071	4.955	8.221	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.191	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_5274	5.071	4.523	4.523	6.286	6.9	4.752	4.523	4.523	5.071	4.782	5.686	6.286	6.814	4.752	5.436	5.309	0.0
tutorial_data_392	5.071	4.955	7.29	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.92	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_2723	5.071	4.955	6.461	6.286	7.71	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.992	4.752	6.044	5.834	0.0
tutorial_data_1030	5.071	4.955	5.97	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.047	6.286	6.826	4.752	6.052	5.834	0.0
tutorial_data_6078	5.071	4.955	6.461	6.286	6.01	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.912	4.752	5.835	5.834	0.0
tutorial_data_6645	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.438	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_938	5.071	4.955	6.97	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.948	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6251	5.04	4.955	6.461	6.286	6.825	4.752	6.044	5.7	4.193	4.612	6.461	6.286	6.825	4.556	6.044	4.972	0.0
tutorial_data_6978	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.71	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.922	0.0
tutorial_data_6128	5.071	4.955	6.461	6.286	7.57	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.204	4.752	5.835	5.834	0.0
tutorial_data_993	5.071	4.955	6.461	6.15	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.485	6.825	4.752	6.044	5.834	0.0
tutorial_data_3522	5.071	4.955	8.11	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.98	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_6783	5.071	4.955	5.601	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.445	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_2615	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.49	5.071	5.145	6.461	6.286	6.825	4.752	6.044	7.141	0.0
tutorial_data_4530	5.071	4.955	7.66	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.568	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_2160	5.071	4.955	6.24	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.72	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_5796	5.071	4.955	6.39	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.138	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_2285	5.071	4.955	5.51	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.265	6.286	6.825	4.752	5.686	5.834	0.0
tutorial_data_1418	5.071	4.955	6.461	6.286	5.3	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.51	4.752	6.044	5.834	0.0
tutorial_data_2227	5.071	4.955	7.96	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.646	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_7699	5.071	4.955	9.46	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.903	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_7890	5.071	4.955	8.602	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.716	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4315	5.071	4.955	4.52	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.278	6.286	6.825	4.752	6.044	5.834	0.0
tutorial_data_4903	5.071	4.955	6.461	6.286	8.36	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.028	4.752	6.044	5.834	0.0
tutorial_data_6873	5.071	4.955	5.68	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.096	6.286	6.825	4.752	6.044	5.834	0.0
